10/10/24,,,,,,,,,,,
Cu, , ,NbTi, , ,Pb, , ,Dy, , 
Time,CG Voltage,Voltage,Time,CG Voltage,Voltage,Time,CG Voltage,Voltage,Time,CG Voltage,Voltage
3:56:59 PM,0.0054308,0.0000304,3:57:06 PM,0.0054333,0,3:57:12 PM,0.005436,0.0000001,3:57:19 PM,0.0054395,0.0001141
3:57:29 PM,0.0054462,0.0000304,3:57:36 PM,0.0054506,0.0000001,3:57:42 PM,0.0054555,0,3:57:49 PM,0.0054602,0.0001141
3:57:59 PM,0.0054672,0.0000304,3:58:06 PM,0.0054714,0,3:58:12 PM,0.005475,0.0000001,3:58:19 PM,0.0054783,0.0001141
3:58:29 PM,0.0054833,0.0000304,3:58:36 PM,0.0054856,0,3:58:42 PM,0.0054877,0,3:58:49 PM,0.0054894,0.0001141
3:58:59 PM,0.0054906,0.0000304,3:59:06 PM,0.0054756,0,3:59:12 PM,0.0054666,0,3:59:19 PM,0.0054756,0.0001141
3:59:29 PM,0.0054946,0.0000303,3:59:36 PM,0.005504,0,3:59:42 PM,0.0055119,0,3:59:49 PM,0.0055186,0.0001141
3:59:59 PM,0.0055275,0.0000304,4:00:06 PM,0.0055315,0,4:00:12 PM,0.0055351,0,4:00:19 PM,0.0055377,0.0001141
4:00:29 PM,0.0055413,0.0000304,4:00:36 PM,0.005543,0,4:00:42 PM,0.0055449,0,4:00:49 PM,0.0055467,0.000114
4:00:59 PM,0.00555,0.0000303,4:01:06 PM,0.0055521,0.0000001,4:01:12 PM,0.0055543,0,4:01:19 PM,0.0055565,0.0001141
4:01:29 PM,0.00556,0.0000304,4:01:36 PM,0.0055622,0,4:01:42 PM,0.0055647,0.0000001,4:01:49 PM,0.0055674,0.0001141
4:01:59 PM,0.0055722,0.0000303,4:02:06 PM,0.005575,0.0000001,4:02:12 PM,0.0055782,0.0000001,4:02:19 PM,0.0055808,0.0001141
4:02:29 PM,0.0055855,0.0000304,4:02:36 PM,0.0055881,0,4:02:42 PM,0.0055906,0,4:02:49 PM,0.0055929,0.000114
4:02:59 PM,0.0055966,0.0000304,4:03:06 PM,0.0055985,0,4:03:12 PM,0.0056005,0.0000001,4:03:19 PM,0.0056024,0.000114
4:03:29 PM,0.0056055,0.0000303,4:03:36 PM,0.0056074,0.0000001,4:03:42 PM,0.0056094,0,4:03:49 PM,0.0056117,0.000114
4:03:59 PM,0.0056173,0.0000304,4:04:06 PM,0.005628,0,4:04:12 PM,0.0056378,0,4:04:19 PM,0.0056467,0.0001141
4:04:29 PM,0.005658,0.0000304,4:04:36 PM,0.0056627,0.0000001,4:04:42 PM,0.0056666,0,4:04:49 PM,0.0056698,0.0001141
4:04:59 PM,0.0056743,0.0000304,4:05:06 PM,0.0056772,0,4:05:12 PM,0.0056798,0,4:05:19 PM,0.0056821,0.0001141
4:05:29 PM,0.005687,0.0000304,4:05:36 PM,0.0056886,0,4:05:42 PM,0.0056906,0.0000001,4:05:49 PM,0.0056916,0.0001141
4:05:59 PM,0.0056946,0.0000304,4:06:06 PM,0.0056981,0,4:06:12 PM,0.0057031,0,4:06:19 PM,0.0057087,0.0001141
4:06:29 PM,0.0057181,0.0000304,4:06:36 PM,0.0057236,0.0000001,4:06:42 PM,0.0057283,0,4:06:49 PM,0.0057322,0.0001141
4:06:59 PM,0.0057372,0.0000303,4:07:06 PM,0.0057399,0,4:07:12 PM,0.0057418,0,4:07:19 PM,0.0057439,0.000114
4:07:29 PM,0.0057468,0.0000303,4:07:36 PM,0.0057479,0,4:07:42 PM,0.0057489,0,4:07:49 PM,0.0057499,0.0001141
4:07:59 PM,0.0057533,0.0000304,4:08:06 PM,0.0057563,0,4:08:12 PM,0.0057601,0,4:08:19 PM,0.0057648,0.0001141
4:08:29 PM,0.0057717,0.0000304,4:08:36 PM,0.0057758,0,4:08:42 PM,0.0057796,0,4:08:49 PM,0.0057824,0.0001141
4:08:59 PM,0.0057869,0.0000303,4:09:06 PM,0.0057884,0,4:09:12 PM,0.0057904,0.0000001,4:09:19 PM,0.0057922,0.0001141
4:09:29 PM,0.0057942,0.0000304,4:09:36 PM,0.0057957,0,4:09:42 PM,0.0057972,0,4:09:49 PM,0.0057984,0.0001141
4:09:59 PM,0.0058021,0.0000304,4:10:06 PM,0.0058048,0,4:10:12 PM,0.0058072,0,4:10:19 PM,0.0058102,0.000114
4:10:29 PM,0.0058155,0.0000304,4:10:36 PM,0.0058176,0,4:10:42 PM,0.0058202,0,4:10:49 PM,0.0058228,0.000114
4:10:59 PM,0.0058253,0.0000304,4:11:06 PM,0.0058271,0.0000001,4:11:12 PM,0.005829,0,4:11:19 PM,0.0011659,0.0001141
4:11:29 PM,0.0005833,0.0000304,4:11:36 PM,0.0005834,0,4:11:42 PM,0.0005835,0,4:11:49 PM,0.0005837,0.0001141
4:11:59 PM,0.000584,0.0000303,4:12:06 PM,0.0005841,0,4:12:12 PM,0.0005845,0,4:12:19 PM,0.0005846,0.000114
4:12:29 PM,0.0005853,0.0000304,4:12:36 PM,0.0005876,0,4:12:42 PM,0.0005906,0.0000001,4:12:49 PM,0.0005935,0.000114
4:12:59 PM,0.0006047,0.0000304,4:13:06 PM,0.0006103,0,4:13:12 PM,0.0006148,0,4:13:19 PM,0.0006211,0.000114
4:13:29 PM,0.0006311,0.0000304,4:13:36 PM,0.0006366,0,4:13:42 PM,0.0006417,0,4:13:49 PM,0.0006467,0.000114
4:13:59 PM,0.0006546,0.0000303,4:14:06 PM,0.0006594,0,4:14:12 PM,0.0006636,0,4:14:19 PM,0.0006679,0.0001139
4:14:29 PM,0.0006745,0.0000304,4:14:36 PM,0.0006783,0,4:14:42 PM,0.000682,0,4:14:49 PM,0.0006853,0.0001139
4:14:59 PM,0.0006909,0.0000304,4:15:06 PM,0.0006941,0,4:15:12 PM,0.0006971,0,4:15:19 PM,0.0006998,0.0001139
4:15:29 PM,0.0007042,0.0000303,4:15:36 PM,0.0007069,0.0000001,4:15:42 PM,0.000709,0,4:15:49 PM,0.0007115,0.0001139
4:15:59 PM,0.0007136,0.0000303,4:16:06 PM,0.0007153,0,4:16:12 PM,0.0007187,0.0000001,4:16:19 PM,0.0007205,0.0001139
4:16:29 PM,0.000723,0.0000304,4:16:36 PM,0.0007244,0,4:16:42 PM,0.0007253,0,4:16:49 PM,0.0007255,0.0001139
4:16:59 PM,0.0007259,0.0000304,4:17:06 PM,0.0006963,0,4:17:12 PM,0.0005903,0,4:17:19 PM,0.0005015,0.0001141
4:17:29 PM,0.0004751,0.0000305,4:17:36 PM,0.00047,0,4:17:42 PM,0.000468,0,4:17:49 PM,0.0004649,0.0001143
4:17:59 PM,0.0004665,0.0000304,4:18:06 PM,0.0004665,0.0000001,4:18:12 PM,0.0004665,0,4:18:19 PM,0.0004664,0.0001143
4:18:29 PM,0.0004607,0.0000303,4:18:36 PM,0.0004525,0,4:18:42 PM,0.0004294,0,4:18:49 PM,0.0003422,0.0001143
4:18:59 PM,0.0003168,0.0000304,4:19:06 PM,0.0003114,0.0000007,4:19:12 PM,0.0003099,0.0000001,4:19:19 PM,0.0003197,0.0001144
4:19:29 PM,0.0003133,0.0000304,4:19:36 PM,0.0003064,0.0020746,4:19:42 PM,0.0002999,0,4:19:49 PM,0.0002859,0.0001147
4:19:59 PM,0.0002403,0.0000313,4:20:06 PM,0.000228,0.0030296,4:20:12 PM,0.0002207,0.0000173,4:20:19 PM,0.0002169,0.0001425
4:20:29 PM,0.000214,0.0000334,4:20:36 PM,0.0002129,0.0030328,4:20:42 PM,0.000212,0.0000226,4:20:49 PM,0.0002113,0.0001506
4:20:59 PM,0.0002082,0.0000344,4:21:06 PM,0.0002024,0.0030363,4:21:12 PM,0.0001965,0.0000328,4:21:19 PM,0.0001917,0.0001823
4:21:29 PM,0.0001851,0.0000432,4:21:36 PM,0.000182,0.0030451,4:21:42 PM,0.0001791,0.0000493,4:21:49 PM,0.0001768,0.000225
4:21:59 PM,0.0001737,0.0000534,4:22:06 PM,0.0001721,0.0030513,4:22:12 PM,0.0001707,0.0000596,4:22:19 PM,0.0001694,0.0002536
4:22:29 PM,0.0001676,0.0000618,4:22:36 PM,0.0001666,0.0030553,4:22:42 PM,0.0001658,0.0000659,4:22:49 PM,0.0001648,0.0002726
4:22:59 PM,0.0001635,0.0000687,4:23:06 PM,0.000163,0.0030584,4:23:12 PM,0.0001623,0.0000704,4:23:19 PM,0.0001617,0.0002864
4:23:29 PM,0.0001607,0.0000748,4:23:36 PM,0.0002294,0.0030608,4:23:42 PM,0.0015949,0.0000739,4:23:49 PM,0.0015828,0.0002997
4:23:59 PM,0.0015676,0.0000846,4:24:06 PM,0.0015613,0.0030648,4:24:12 PM,0.0015548,0.0000802,4:24:19 PM,0.0015484,0.0003204
4:24:29 PM,0.0015383,0.0000932,4:24:36 PM,0.0015331,0.0030678,4:24:42 PM,0.0015281,0.0000837,4:24:49 PM,0.0015235,0.0003311
4:24:59 PM,0.0015167,0.0001003,4:25:06 PM,0.0015129,0.0030702,4:25:12 PM,0.0015092,0.0000867,4:25:19 PM,0.0015058,0.0003414
4:25:29 PM,0.0015002,0.0001064,4:25:36 PM,0.001497,0.003072,4:25:42 PM,0.0014939,0.0000893,4:25:49 PM,0.001491,0.0003502
4:25:59 PM,0.0014861,0.000112,4:26:06 PM,0.0014833,0.0030737,4:26:12 PM,0.0014805,0.0000917,4:26:19 PM,0.0014778,0.0003582
4:26:29 PM,0.0014732,0.0001173,4:26:36 PM,0.0014706,0.0030754,4:26:42 PM,0.0014679,0.0000938,4:26:49 PM,0.0014653,0.000366
4:26:59 PM,0.001461,0.0001227,4:27:06 PM,0.0014584,0.003077,4:27:12 PM,0.001456,0.000096,4:27:19 PM,0.0014535,0.0003733
4:27:29 PM,0.0014496,0.0001282,4:27:36 PM,0.0014469,0.0030786,4:27:42 PM,0.0014447,0.0000981,4:27:49 PM,0.0014424,0.0003807
4:27:59 PM,0.0014384,0.0001338,4:28:06 PM,0.0014361,0.0030801,4:28:12 PM,0.0014338,0.0001002,4:28:19 PM,0.0014316,0.0003879
4:28:29 PM,0.0014278,0.0001392,4:28:36 PM,0.0014256,0.0030816,4:28:42 PM,0.0014235,0.0001021,4:28:49 PM,0.0014214,0.0003947
4:28:59 PM,0.0014179,0.0001447,4:29:06 PM,0.0014157,0.0030831,4:29:12 PM,0.0014137,0.000104,4:29:19 PM,0.0014116,0.0004015
4:29:29 PM,0.0014083,0.0001502,4:29:36 PM,0.0014063,0.0030845,4:29:42 PM,0.0014043,0.0001059,4:29:49 PM,0.0014023,0.000408
4:29:59 PM,0.0013992,0.0001556,4:30:06 PM,0.0013972,0.003086,4:30:12 PM,0.0013954,0.0001077,4:30:19 PM,0.0013935,0.0004142
4:30:29 PM,0.0013905,0.000161,4:30:36 PM,0.0013886,0.0030873,4:30:42 PM,0.001387,0.0001093,4:30:49 PM,0.0013851,0.0004203
4:30:59 PM,0.0013822,0.0001664,4:31:06 PM,0.0013805,0.0030886,4:31:12 PM,0.0013788,0.0001109,4:31:19 PM,0.0013771,0.0004262
4:31:29 PM,0.0013743,0.0001716,4:31:36 PM,0.0013727,0.0030898,4:31:42 PM,0.0013711,0.0001125,4:31:49 PM,0.0013695,0.0004319
4:31:59 PM,0.001367,0.0001767,4:32:06 PM,0.0013654,0.0030911,4:32:12 PM,0.0013638,0.000114,4:32:19 PM,0.0013623,0.0004374
4:32:29 PM,0.0013598,0.0001819,4:32:36 PM,0.0013583,0.0030923,4:32:42 PM,0.0013569,0.0001155,4:32:49 PM,0.0013555,0.0004427
4:32:59 PM,0.001353,0.0001868,4:33:06 PM,0.0013517,0.0030934,4:33:12 PM,0.0013503,0.000117,4:33:19 PM,0.0013489,0.0004478
4:33:29 PM,0.0013465,0.0001918,4:33:36 PM,0.0013451,0.0030945,4:33:42 PM,0.0013438,0.0001184,4:33:49 PM,0.0013425,0.0004527
4:33:59 PM,0.0013403,0.0001966,4:34:06 PM,0.001339,0.0030957,4:34:12 PM,0.0013377,0.0001197,4:34:19 PM,0.0013364,0.0004575
4:34:29 PM,0.0013343,0.0002013,4:34:36 PM,0.0013331,0.0030967,4:34:42 PM,0.001332,0.000121,4:34:49 PM,0.0013307,0.000462
4:34:59 PM,0.0013287,0.0002059,4:35:06 PM,0.0013276,0.0030978,4:35:12 PM,0.0013265,0.0001223,4:35:19 PM,0.0013252,0.0004667
4:35:29 PM,0.0013233,0.0002105,4:35:36 PM,0.0013222,0.0030987,4:35:42 PM,0.001321,0.0001235,4:35:49 PM,0.0013199,0.000471
4:35:59 PM,0.0013181,0.0002149,4:36:06 PM,0.001317,0.0030997,4:36:12 PM,0.0013158,0.0001247,4:36:19 PM,0.0013149,0.0004753
4:36:29 PM,0.0013129,0.0002194,4:36:36 PM,0.001312,0.0031006,4:36:42 PM,0.0131097,0.0001258,4:36:49 PM,0.0130994,0.0004794
4:36:59 PM,0.0130826,0.0002236,4:37:06 PM,0.0130726,0.0031015,4:37:12 PM,0.0130629,0.0001268,4:37:19 PM,0.0130531,0.0004833
4:37:29 PM,0.0130368,0.0002277,4:37:36 PM,0.0130273,0.0031024,4:37:42 PM,0.013018,0.000128,4:37:49 PM,0.0130087,0.0004872
4:37:59 PM,0.0129935,0.0002318,4:38:06 PM,0.0129846,0.0031032,4:38:12 PM,0.0129757,0.0001289,4:38:19 PM,0.0129668,0.0004907
4:38:29 PM,0.0129522,0.0002357,4:38:36 PM,0.0129436,0.003104,4:38:42 PM,0.0129349,0.0001299,4:38:49 PM,0.0129263,0.0004943
4:38:59 PM,0.0129119,0.0002396,4:39:06 PM,0.0129034,0.0031048,4:39:12 PM,0.0128949,0.0001308,4:39:19 PM,0.0128864,0.0004978
4:39:29 PM,0.0128723,0.0002434,4:39:36 PM,0.0128641,0.0031057,4:39:42 PM,0.0128557,0.0001317,4:39:49 PM,0.0128474,0.0005013
4:39:59 PM,0.0128336,0.0002473,4:40:06 PM,0.0128253,0.0031064,4:40:12 PM,0.0128171,0.0001326,4:40:19 PM,0.0128087,0.0005047
4:40:29 PM,0.0127947,0.0002512,4:40:36 PM,0.0127865,0.0031072,4:40:42 PM,0.0127782,0.0001337,4:40:49 PM,0.01277,0.0005081
4:40:59 PM,0.0127565,0.000255,4:41:06 PM,0.0127485,0.0031079,4:41:12 PM,0.0127405,0.0001345,4:41:19 PM,0.0127326,0.0005114
4:41:29 PM,0.0127195,0.0002589,4:41:36 PM,0.0127118,0.0031087,4:41:42 PM,0.0127041,0.0001354,4:41:49 PM,0.0126964,0.0005148
4:41:59 PM,0.0126837,0.0002628,4:42:06 PM,0.0126762,0.0031095,4:42:12 PM,0.0126686,0.0001364,4:42:19 PM,0.0126614,0.0005181
4:42:29 PM,0.0126491,0.0002664,4:42:36 PM,0.0126417,0.0031102,4:42:42 PM,0.0126344,0.0001372,4:42:49 PM,0.0126272,0.0005213
4:42:59 PM,0.0126152,0.0002699,4:43:06 PM,0.0126081,0.0031109,4:43:12 PM,0.012601,0.0001381,4:43:19 PM,0.0125939,0.0005244
4:43:29 PM,0.0125823,0.0002736,4:43:36 PM,0.0125753,0.0031117,4:43:42 PM,0.0125683,0.000139,4:43:49 PM,0.0125615,0.0005274
4:43:59 PM,0.0125502,0.0002772,4:44:06 PM,0.0125435,0.0031124,4:44:12 PM,0.0125368,0.0001398,4:44:19 PM,0.0125299,0.0005305
4:44:29 PM,0.0125189,0.0002806,4:44:36 PM,0.0125122,0.003113,4:44:42 PM,0.0125057,0.0001405,4:44:49 PM,0.0124991,0.0005335
4:44:59 PM,0.0124882,0.0002842,4:45:06 PM,0.0124817,0.0031137,4:45:12 PM,0.0124754,0.0001412,4:45:19 PM,0.0124689,0.0005363
4:45:29 PM,0.0124583,0.0002876,4:45:36 PM,0.0124521,0.0031144,4:45:42 PM,0.0124458,0.0001421,4:45:49 PM,0.0124395,0.0005392
4:45:59 PM,0.0124292,0.0002909,4:46:06 PM,0.012423,0.003115,4:46:12 PM,0.0124168,0.0001428,4:46:19 PM,0.0124106,0.000542
4:46:29 PM,0.0124005,0.0002944,4:46:36 PM,0.0123944,0.003116,4:46:42 PM,0.0123885,0.0001436,4:46:49 PM,0.0123824,0.0005448
4:46:59 PM,0.0123726,0.0002977,4:47:06 PM,0.0123666,0.0031162,4:47:12 PM,0.0123607,0.0001443,4:47:19 PM,0.0123548,0.0005475
4:47:29 PM,0.012345,0.000301,4:47:36 PM,0.0123393,0.0031162,4:47:42 PM,0.0123336,0.000145,4:47:49 PM,0.0123279,0.0005502
4:47:59 PM,0.0123183,0.0003042,4:48:06 PM,0.0123127,0.0031174,4:48:12 PM,0.012307,0.0001458,4:48:19 PM,0.0123014,0.0005528
4:48:29 PM,0.0122921,0.0003074,4:48:36 PM,0.0122865,0.0031181,4:48:42 PM,0.012281,0.0001464,4:48:49 PM,0.0122755,0.0005555
4:48:59 PM,0.0122663,0.0003106,4:49:06 PM,0.0122609,0.003119,4:49:12 PM,0.0122555,0.0001471,4:49:19 PM,0.0122501,0.000558
4:49:29 PM,0.0122412,0.0003138,4:49:36 PM,0.0122358,0.0031192,4:49:42 PM,0.0122305,0.0001478,4:49:49 PM,0.0122253,0.0005605
4:49:59 PM,0.0122165,0.0003169,4:50:06 PM,0.0122112,0.0031198,4:50:12 PM,0.012206,0.0001485,4:50:19 PM,0.0122008,0.000563
4:50:29 PM,0.0121923,0.0003199,4:50:36 PM,0.0121871,0.0031205,4:50:42 PM,0.012182,0.0001491,4:50:49 PM,0.0121769,0.0005655
4:50:59 PM,0.0121685,0.000323,4:51:06 PM,0.0121634,0.0031209,4:51:12 PM,0.0121584,0.0001498,4:51:19 PM,0.0121534,0.0005679
4:51:29 PM,0.0121451,0.0003261,4:51:36 PM,0.0121402,0.0031216,4:51:42 PM,0.0121353,0.0001504,4:51:49 PM,0.0121304,0.0005703
4:51:59 PM,0.0121223,0.000329,4:52:06 PM,0.0121174,0.0031221,4:52:12 PM,0.0121125,0.000151,4:52:19 PM,0.0121077,0.0005727
4:52:29 PM,0.0120996,0.000332,4:52:36 PM,0.0120949,0.0031227,4:52:42 PM,0.0120902,0.0001517,4:52:49 PM,0.0120855,0.000575
4:52:59 PM,0.0120775,0.0003349,4:53:06 PM,0.0120729,0.0031231,4:53:12 PM,0.0120684,0.0001523,4:53:19 PM,0.0120636,0.0005773
4:53:29 PM,0.0120559,0.0003378,4:53:36 PM,0.0120512,0.0031237,4:53:42 PM,0.0120467,0.0001529,4:53:49 PM,0.0120421,0.0005796
4:53:59 PM,0.0120345,0.0003406,4:54:06 PM,0.01203,0.0031241,4:54:12 PM,0.0120255,0.0001535,4:54:19 PM,0.0120209,0.0005817
4:54:29 PM,0.0120135,0.0003436,4:54:36 PM,0.0120091,0.0031247,4:54:42 PM,0.0120045,0.0001541,4:54:49 PM,0.0120002,0.0005841
4:54:59 PM,0.0119927,0.0003464,4:55:06 PM,0.0119885,0.0031252,4:55:12 PM,0.0119841,0.0001548,4:55:19 PM,0.0119797,0.0005862
4:55:29 PM,0.0119725,0.0003492,4:55:36 PM,0.0119681,0.0031257,4:55:42 PM,0.0119638,0.0001552,4:55:49 PM,0.0119595,0.0005884
4:55:59 PM,0.0119523,0.0003519,4:56:06 PM,0.0119481,0.0031262,4:56:12 PM,0.0119438,0.0001558,4:56:19 PM,0.0119396,0.0005906
4:56:29 PM,0.0119326,0.0003548,4:56:36 PM,0.0119283,0.0031267,4:56:42 PM,0.0119242,0.0001564,4:56:49 PM,0.01192,0.0005927
4:56:59 PM,0.0119131,0.0003575,4:57:06 PM,0.0119089,0.0031272,4:57:12 PM,0.0119048,0.0001569,4:57:19 PM,0.0119006,0.0005948
4:57:29 PM,0.0118938,0.0003603,4:57:36 PM,0.0118897,0.0031276,4:57:42 PM,0.0118856,0.0001576,4:57:49 PM,0.0118815,0.0005968
4:57:59 PM,0.0118748,0.000363,4:58:06 PM,0.0118708,0.0031281,4:58:12 PM,0.0118668,0.000158,4:58:19 PM,0.0118628,0.0005989
4:58:29 PM,0.0118561,0.0003657,4:58:36 PM,0.0118521,0.0031286,4:58:42 PM,0.0118482,0.0001586,4:58:49 PM,0.0118441,0.0006009
4:58:59 PM,0.0118376,0.0003683,4:59:06 PM,0.0118338,0.0031291,4:59:12 PM,0.0118299,0.0001592,4:59:19 PM,0.0118258,0.000603
4:59:29 PM,0.0118194,0.000371,4:59:36 PM,0.0118157,0.0031296,4:59:42 PM,0.0118118,0.0001597,4:59:49 PM,0.0118079,0.000605
4:59:59 PM,0.0118015,0.0003736,5:00:06 PM,0.0117978,0.00313,5:00:12 PM,0.011794,0.0001603,5:00:19 PM,0.0117902,0.000607
5:00:29 PM,0.0117839,0.0003762,5:00:36 PM,0.0117803,0.0031304,5:00:42 PM,0.0117765,0.0001608,5:00:49 PM,0.0117728,0.000609
5:00:59 PM,0.0117667,0.0003788,5:01:06 PM,0.011763,0.003131,5:01:12 PM,0.0117594,0.0001612,5:01:19 PM,0.0117558,0.0006109
5:01:29 PM,0.0117497,0.0003813,5:01:36 PM,0.0117461,0.0031313,5:01:42 PM,0.0117425,0.0001618,5:01:49 PM,0.0117389,0.0006127
5:01:59 PM,0.0117329,0.0003838,5:02:06 PM,0.0117292,0.0031318,5:02:12 PM,0.0117257,0.0001622,5:02:19 PM,0.0117222,0.0006147
5:02:29 PM,0.0117162,0.0003864,5:02:36 PM,0.0117127,0.0031322,5:02:42 PM,0.0117092,0.0001628,5:02:49 PM,0.0117057,0.0006165
5:02:59 PM,0.0116998,0.0003889,5:03:06 PM,0.0116963,0.0031326,5:03:12 PM,0.0116929,0.0001633,5:03:19 PM,0.0116894,0.0006184
5:03:29 PM,0.0116836,0.0003914,5:03:36 PM,0.0116802,0.0031331,5:03:42 PM,0.0116767,0.0001638,5:03:49 PM,0.0116733,0.0006203
5:03:59 PM,0.0116676,0.0003938,5:04:06 PM,0.0116642,0.0031335,5:04:12 PM,0.0116609,0.0001642,5:04:19 PM,0.0116575,0.000622
5:04:29 PM,0.0116519,0.0003963,5:04:36 PM,0.0116485,0.0031339,5:04:42 PM,0.0116451,0.0001647,5:04:49 PM,0.0116418,0.0006239
5:04:59 PM,0.0116363,0.0003986,5:05:06 PM,0.0116329,0.0031343,5:05:12 PM,0.0116296,0.0001652,5:05:19 PM,0.0116264,0.0006256
5:05:29 PM,0.0116208,0.0004011,5:05:36 PM,0.0116175,0.0031346,5:05:42 PM,0.0116143,0.0001657,5:05:49 PM,0.0116111,0.0006275
5:05:59 PM,0.0116055,0.0004035,5:06:06 PM,0.0116022,0.0031352,5:06:12 PM,0.011599,0.0001662,5:06:19 PM,0.0115957,0.0006293
5:06:29 PM,0.0115902,0.0004059,5:06:36 PM,0.011587,0.0031355,5:06:42 PM,0.0115838,0.0001666,5:06:49 PM,0.0115805,0.000631
5:06:59 PM,0.0115751,0.0004084,5:07:06 PM,0.0115718,0.003136,5:07:12 PM,0.0115688,0.000167,5:07:19 PM,0.0115655,0.0006328
5:07:29 PM,0.0115602,0.0004107,5:07:36 PM,0.011557,0.0031363,5:07:42 PM,0.0115539,0.0001675,5:07:49 PM,0.0115508,0.0006346
5:07:59 PM,0.0115454,0.0004132,5:08:06 PM,0.0115422,0.0031368,5:08:12 PM,0.011539,0.000168,5:08:19 PM,0.0115358,0.0006363
5:08:29 PM,0.0115305,0.0004155,5:08:36 PM,0.0115272,0.0031372,5:08:42 PM,0.011524,0.0001684,5:08:49 PM,0.0115207,0.0006382
5:08:59 PM,0.0115152,0.0004179,5:09:06 PM,0.0115119,0.0031376,5:09:12 PM,0.0115086,0.0001689,5:09:19 PM,0.0115054,0.0006398
5:09:29 PM,0.0114998,0.0004204,5:09:36 PM,0.0114965,0.003138,5:09:42 PM,0.0114932,0.0001693,5:09:49 PM,0.01149,0.0006417
5:09:59 PM,0.0114844,0.0004229,5:10:06 PM,0.0114811,0.0031385,5:10:12 PM,0.0114778,0.0001698,5:10:19 PM,0.0114746,0.0006435
5:10:29 PM,0.0114691,0.0004255,5:10:36 PM,0.0114659,0.0031389,5:10:42 PM,0.0114624,0.0001703,5:10:49 PM,0.0114592,0.0006453
5:10:59 PM,0.0114538,0.0004281,5:11:06 PM,0.0114505,0.0031393,5:11:12 PM,0.0114472,0.0001708,5:11:19 PM,0.0114439,0.0006472
5:11:29 PM,0.0114383,0.0004306,5:11:36 PM,0.0114351,0.0031398,5:11:42 PM,0.0114318,0.0001713,5:11:49 PM,0.0114284,0.000649
5:11:59 PM,0.0114229,0.0004332,5:12:06 PM,0.0114196,0.0031402,5:12:12 PM,0.0114163,0.0001718,5:12:19 PM,0.011413,0.0006509
5:12:29 PM,0.0114074,0.0004357,5:12:36 PM,0.011404,0.0031406,5:12:42 PM,0.0114007,0.0001723,5:12:49 PM,0.0113974,0.0006528
5:12:59 PM,0.0113918,0.0004384,5:13:06 PM,0.0113884,0.003141,5:13:12 PM,0.011385,0.0001728,5:13:19 PM,0.0113815,0.0006547
5:13:29 PM,0.0113759,0.0004411,5:13:36 PM,0.0113724,0.0031415,5:13:42 PM,0.0113689,0.0001733,5:13:49 PM,0.0113655,0.0006567
5:13:59 PM,0.0113596,0.0004439,5:14:06 PM,0.0113562,0.003142,5:14:12 PM,0.0113526,0.0001739,5:14:19 PM,0.0113492,0.0006587
5:14:29 PM,0.0113431,0.0004467,5:14:36 PM,0.0113396,0.0031424,5:14:42 PM,0.011336,0.0001744,5:14:49 PM,0.0113323,0.0006608
5:14:59 PM,0.0113263,0.0004496,5:15:06 PM,0.0113226,0.0031429,5:15:12 PM,0.011319,0.0001749,5:15:19 PM,0.0113153,0.0006629
5:15:29 PM,0.0113091,0.0004526,5:15:36 PM,0.0113052,0.0031435,5:15:42 PM,0.0113016,0.0001754,5:15:49 PM,0.0112978,0.0006651
5:15:59 PM,0.0112914,0.0004556,5:16:06 PM,0.0112876,0.0031439,5:16:12 PM,0.0112837,0.0001761,5:16:19 PM,0.0112799,0.0006675
5:16:29 PM,0.0112734,0.0004587,5:16:36 PM,0.0112695,0.0031445,5:16:42 PM,0.0112658,0.0001767,5:16:49 PM,0.0112618,0.0006698
5:16:59 PM,0.0112555,0.000462,5:17:06 PM,0.0112516,0.003145,5:17:12 PM,0.0112478,0.0001773,5:17:19 PM,0.0112439,0.0006721
5:17:29 PM,0.0112377,0.0004651,5:17:36 PM,0.0112339,0.0031455,5:17:42 PM,0.0112301,0.0001779,5:17:49 PM,0.0112262,0.0006745
5:17:59 PM,0.01122,0.0004682,5:18:06 PM,0.0112162,0.003146,5:18:12 PM,0.0112124,0.0001785,5:18:19 PM,0.0112088,0.0006767
5:18:29 PM,0.0112025,0.0004713,5:18:36 PM,0.0111989,0.0031465,5:18:42 PM,0.0111951,0.000179,5:18:49 PM,0.0111915,0.000679
5:18:59 PM,0.0111853,0.0004745,5:19:06 PM,0.0111817,0.003147,5:19:12 PM,0.011178,0.0001797,5:19:19 PM,0.0111743,0.0006812
5:19:29 PM,0.0111682,0.0004776,5:19:36 PM,0.0111646,0.0031475,5:19:42 PM,0.011161,0.0001802,5:19:49 PM,0.0111573,0.0006833
5:19:59 PM,0.0111513,0.0004807,5:20:06 PM,0.0111479,0.003148,5:20:12 PM,0.0111442,0.0001808,5:20:19 PM,0.0111406,0.0006854
5:20:29 PM,0.0111347,0.0004837,5:20:36 PM,0.0111312,0.0031485,5:20:42 PM,0.0111276,0.0001814,5:20:49 PM,0.0111241,0.0006876
5:20:59 PM,0.0111182,0.0004868,5:21:06 PM,0.0111147,0.003149,5:21:12 PM,0.0111111,0.0001819,5:21:19 PM,0.0111077,0.0006898
5:21:29 PM,0.0111018,0.0004898,5:21:36 PM,0.0110983,0.0031495,5:21:42 PM,0.0110948,0.0001825,5:21:49 PM,0.0110914,0.0006919
