10/3/2024
Cu	 	 	NbTi	 	 	Pb	 	 	Dy	 	 
Time	CG Voltage	Voltage	Time	CG Voltage	Voltage	Time	CG Voltage	Voltage	Time	CG Voltage	Voltage
9:53:31 PM	0.0063416	0.0023731	9:53:37 PM	0.0063404	0.0034669	9:53:44 PM	0.0063393	0.0005126	9:53:50 PM	0.0063383	0.0018080
9:54:01 PM	0.0063365	0.0023770	9:54:07 PM	0.0063352	0.0034668	9:54:14 PM	0.0063342	0.0005134	9:54:20 PM	0.0063331	0.0018087
9:54:31 PM	0.0063312	0.0023808	9:54:37 PM	0.0063302	0.0034671	9:54:44 PM	0.0063291	0.0005140	9:54:50 PM	0.0063280	0.0018093
9:55:01 PM	0.0063261	0.0023847	9:55:07 PM	0.0063251	0.0034671	9:55:14 PM	0.0063240	0.0005147	9:55:20 PM	0.0063229	0.0018099
9:55:31 PM	0.0063211	0.0023885	9:55:37 PM	0.0063199	0.0034663	9:55:44 PM	0.0063189	0.0005154	9:55:50 PM	0.0063178	0.0018106
9:56:01 PM	0.0063160	0.0023924	9:56:07 PM	0.0063148	0.0034648	9:56:14 PM	0.0063138	0.0005162	9:56:20 PM	0.0063127	0.0018112
9:56:31 PM	0.0063108	0.0023962	9:56:37 PM	0.0063098	0.0034608	9:56:44 PM	0.0063086	0.0005168	9:56:50 PM	0.0063077	0.0018118
9:57:01 PM	0.0063058	0.0023999	9:57:07 PM	0.0063047	0.0034573	9:57:14 PM	0.0063036	0.0005175	9:57:20 PM	0.0063025	0.0018125
9:57:31 PM	0.0063008	0.0024037	9:57:37 PM	0.0062996	0.0034574	9:57:44 PM	0.0062986	0.0005182	9:57:50 PM	0.0062974	0.0018131
9:58:01 PM	0.0062957	0.0024075	9:58:07 PM	0.0062947	0.0034578	9:58:14 PM	0.0062935	0.0005189	9:58:20 PM	0.0062925	0.0018138
9:58:31 PM	0.0062907	0.0024113	9:58:37 PM	0.0062896	0.0034584	9:58:44 PM	0.0062886	0.0005196	9:58:50 PM	0.0062875	0.0018144
9:59:01 PM	0.0062857	0.0024150	9:59:07 PM	0.0062847	0.0034590	9:59:14 PM	0.0062836	0.0005203	9:59:20 PM	0.0062826	0.0018150
9:59:31 PM	0.0062808	0.0024188	9:59:37 PM	0.0062797	0.0034595	9:59:44 PM	0.0062787	0.0005211	9:59:50 PM	0.0062776	0.0018156
10:00:01 PM	0.0062758	0.0024226	10:00:07 PM	0.0062748	0.0034600	10:00:14 PM	0.0062737	0.0005217	10:00:20 PM	0.0062726	0.0018162
10:00:31 PM	0.0062709	0.0024263	10:00:38 PM	0.0062699	0.0034601	10:00:44 PM	0.0062688	0.0005224	10:00:50 PM	0.0062677	0.0018169
10:01:01 PM	0.0062659	0.0024300	10:01:07 PM	0.0062649	0.0034607	10:01:14 PM	0.0062639	0.0005230	10:01:20 PM	0.0062629	0.0018175
10:01:31 PM	0.0062610	0.0024338	10:01:37 PM	0.0062600	0.0034611	10:01:44 PM	0.0062591	0.0005237	10:01:50 PM	0.0062581	0.0018182
10:02:01 PM	0.0062562	0.0024375	10:02:07 PM	0.0062552	0.0034617	10:02:14 PM	0.0062541	0.0005244	10:02:20 PM	0.0062531	0.0018188
10:02:31 PM	0.0062514	0.0024412	10:02:37 PM	0.0062503	0.0034621	10:02:44 PM	0.0062493	0.0005251	10:02:50 PM	0.0062483	0.0018193
10:03:01 PM	0.0062466	0.0024449	10:03:07 PM	0.0062455	0.0034621	10:03:14 PM	0.0062445	0.0005257	10:03:20 PM	0.0062435	0.0018200
10:03:31 PM	0.0062417	0.0024486	10:03:37 PM	0.0062407	0.0034623	10:03:44 PM	0.0062396	0.0005264	10:03:50 PM	0.0062386	0.0018206
10:04:01 PM	0.0062370	0.0024523	10:04:07 PM	0.0062358	0.0034620	10:04:14 PM	0.0062349	0.0005271	10:04:20 PM	0.0062338	0.0018213
10:04:31 PM	0.0062321	0.0024560	10:04:37 PM	0.0062311	0.0034609	10:04:44 PM	0.0062301	0.0005278	10:04:50 PM	0.0062290	0.0018219
10:05:01 PM	0.0062274	0.0024596	10:05:07 PM	0.0062264	0.0034606	10:05:14 PM	0.0062253	0.0005285	10:05:20 PM	0.0062243	0.0018225
10:05:31 PM	0.0062227	0.0024634	10:05:37 PM	0.0062216	0.0034612	10:05:44 PM	0.0062206	0.0005292	10:05:50 PM	0.0062196	0.0018231
10:06:01 PM	0.0062178	0.0024670	10:06:07 PM	0.0062168	0.0034623	10:06:14 PM	0.0062159	0.0005299	10:06:20 PM	0.0062148	0.0018237
10:06:31 PM	0.0062132	0.0024707	10:06:37 PM	0.0062122	0.0034631	10:06:44 PM	0.0062111	0.0005306	10:06:50 PM	0.0062102	0.0018244
10:07:01 PM	0.0062084	0.0024743	10:07:07 PM	0.0062075	0.0034639	10:07:14 PM	0.0062064	0.0005312	10:07:20 PM	0.0062055	0.0018250
10:07:31 PM	0.0062038	0.0024780	10:07:37 PM	0.0062028	0.0034648	10:07:44 PM	0.0062018	0.0005319	10:07:50 PM	0.0062008	0.0018256
10:08:01 PM	0.0061992	0.0024816	10:08:07 PM	0.0061982	0.0034654	10:08:14 PM	0.0061972	0.0005325	10:08:20 PM	0.0061961	0.0018262
10:08:31 PM	0.0061945	0.0024852	10:08:37 PM	0.0061935	0.0034662	10:08:44 PM	0.0061924	0.0005332	10:08:50 PM	0.0061914	0.0018269
10:09:01 PM	0.0061899	0.0024889	10:09:07 PM	0.0061889	0.0034671	10:09:14 PM	0.0061879	0.0005339	10:09:20 PM	0.0061870	0.0018275
10:09:31 PM	0.0061853	0.0024924	10:09:37 PM	0.0061842	0.0034681	10:09:44 PM	0.0061833	0.0005345	10:09:50 PM	0.0061823	0.0018281
10:10:01 PM	0.0061806	0.0024961	10:10:07 PM	0.0061796	0.0034692	10:10:14 PM	0.0061787	0.0005352	10:10:20 PM	0.0061777	0.0018287
10:10:31 PM	0.0061761	0.0024997	10:10:37 PM	0.0061751	0.0034704	10:10:44 PM	0.0061741	0.0005359	10:10:50 PM	0.0061732	0.0018293
10:11:01 PM	0.0061715	0.0025032	10:11:07 PM	0.0061705	0.0034714	10:11:14 PM	0.0061696	0.0005366	10:11:20 PM	0.0061686	0.0018299
10:11:31 PM	0.0061669	0.0025068	10:11:37 PM	0.0061659	0.0034755	10:11:44 PM	0.0061650	0.0005373	10:11:50 PM	0.0061641	0.0018305
10:12:01 PM	0.0061624	0.0025104	10:12:07 PM	0.0061615	0.0034783	10:12:14 PM	0.0061606	0.0005379	10:12:20 PM	0.0061595	0.0018312
10:12:31 PM	0.0061580	0.0025139	10:12:37 PM	0.0061569	0.0034844	10:12:44 PM	0.0061560	0.0005385	10:12:50 PM	0.0061551	0.0018317
10:13:01 PM	0.0061534	0.0025175	10:13:07 PM	0.0061525	0.0034965	10:13:14 PM	0.0061515	0.0005392	10:13:20 PM	0.0061506	0.0018324
10:13:31 PM	0.0061490	0.0025210	10:13:37 PM	0.0061481	0.0035165	10:13:44 PM	0.0061471	0.0005399	10:13:50 PM	0.0061461	0.0018330
10:14:01 PM	0.0061445	0.0025246	10:14:07 PM	0.0061435	0.0035079	10:14:14 PM	0.0061427	0.0005405	10:14:20 PM	0.0061417	0.0018336
10:14:31 PM	0.0061401	0.0025282	10:14:37 PM	0.0061391	0.0035236	10:14:44 PM	0.0061382	0.0005412	10:14:50 PM	0.0061372	0.0018342
10:15:01 PM	0.0061357	0.0025316	10:15:07 PM	0.0061347	0.0035538	10:15:14 PM	0.0061338	0.0005418	10:15:20 PM	0.0061328	0.0018348
10:15:31 PM	0.0061313	0.0025351	10:15:37 PM	0.0061303	0.0035482	10:15:44 PM	0.0061294	0.0005425	10:15:50 PM	0.0061285	0.0018355
10:16:01 PM	0.0061270	0.0025386	10:16:07 PM	0.0061260	0.0035498	10:16:14 PM	0.0061251	0.0005431	10:16:20 PM	0.0061242	0.0018360
10:16:31 PM	0.0061226	0.0025421	10:16:37 PM	0.0061217	0.0035063	10:16:44 PM	0.0061207	0.0005438	10:16:50 PM	0.0061199	0.0018367
10:17:01 PM	0.0061183	0.0025457	10:17:07 PM	0.0061174	0.0035093	10:17:14 PM	0.0061164	0.0005444	10:17:20 PM	0.0061154	0.0018372
10:17:31 PM	0.0061139	0.0025491	10:17:37 PM	0.0061130	0.0035123	10:17:44 PM	0.0061121	0.0005451	10:17:50 PM	0.0061111	0.0018378
10:18:01 PM	0.0061095	0.0025526	10:18:07 PM	0.0061087	0.0035174	10:18:14 PM	0.0061078	0.0005457	10:18:20 PM	0.0061068	0.0018384
10:18:31 PM	0.0061053	0.0025561	10:18:37 PM	0.0061043	0.0035178	10:18:44 PM	0.0061035	0.0005464	10:18:50 PM	0.0061026	0.0018390
10:19:01 PM	0.0061010	0.0025596	10:19:07 PM	0.0061001	0.0035189	10:19:14 PM	0.0060992	0.0005470	10:19:20 PM	0.0060983	0.0018396
10:19:31 PM	0.0060969	0.0025630	10:19:37 PM	0.0060959	0.0035197	10:19:44 PM	0.0060950	0.0005476	10:19:50 PM	0.0060941	0.0018403
10:20:01 PM	0.0060925	0.0025665	10:20:07 PM	0.0060916	0.0035175	10:20:14 PM	0.0060907	0.0005483	10:20:20 PM	0.0060897	0.0018408
10:20:31 PM	0.0060884	0.0025699	10:20:37 PM	0.0060874	0.0035128	10:20:44 PM	0.0060864	0.0005489	10:20:50 PM	0.0060857	0.0018414
10:21:01 PM	0.0060840	0.0025733	10:21:07 PM	0.0060832	0.0035148	10:21:14 PM	0.0060822	0.0005496	10:21:20 PM	0.0060814	0.0018421
10:21:31 PM	0.0060799	0.0025767	10:21:37 PM	0.0060789	0.0035100	10:21:44 PM	0.0060781	0.0005503	10:21:50 PM	0.0060772	0.0018425
10:22:01 PM	0.0060757	0.0025803	10:22:07 PM	0.0060748	0.0035119	10:22:14 PM	0.0060739	0.0005508	10:22:20 PM	0.0060730	0.0018432
10:22:31 PM	0.0060715	0.0025836	10:22:37 PM	0.0060706	0.0035186	10:22:44 PM	0.0060698	0.0005515	10:22:50 PM	0.0060688	0.0018438
10:23:01 PM	0.0060673	0.0025870	10:23:07 PM	0.0060665	0.0035175	10:23:14 PM	0.0060656	0.0005521	10:23:20 PM	0.0060646	0.0018443
10:23:31 PM	0.0060632	0.0025904	10:23:37 PM	0.0060623	0.0035189	10:23:44 PM	0.0060614	0.0005527	10:23:50 PM	0.0060606	0.0018450
10:24:01 PM	0.0060590	0.0025938	10:24:07 PM	0.0060583	0.0035238	10:24:14 PM	0.0060574	0.0005533	10:24:20 PM	0.0060565	0.0018456
10:24:31 PM	0.0060551	0.0025972	10:24:37 PM	0.0060541	0.0035234	10:24:44 PM	0.0060533	0.0005540	10:24:50 PM	0.0060524	0.0018462
10:25:01 PM	0.0060509	0.0026005	10:25:07 PM	0.0060500	0.0035292	10:25:14 PM	0.0060492	0.0005547	10:25:20 PM	0.0060482	0.0018468
10:25:31 PM	0.0060469	0.0026039	10:25:37 PM	0.0060459	0.0035231	10:25:44 PM	0.0060451	0.0005552	10:25:50 PM	0.0060442	0.0018474
10:26:01 PM	0.0060427	0.0026073	10:26:07 PM	0.0060419	0.0035266	10:26:14 PM	0.0060410	0.0005559	10:26:20 PM	0.0060401	0.0018480
10:26:31 PM	0.0060387	0.0026106	10:26:38 PM	0.0060379	0.0035259	10:26:44 PM	0.0060370	0.0005565	10:26:50 PM	0.0060361	0.0018485
10:27:01 PM	0.0060347	0.0026139	10:27:08 PM	0.0060339	0.0035278	10:27:14 PM	0.0060330	0.0005571	10:27:20 PM	0.0060321	0.0018490
10:27:31 PM	0.0060307	0.0026172	10:27:37 PM	0.0060298	0.0035255	10:27:44 PM	0.0060291	0.0005577	10:27:50 PM	0.0060281	0.0018497
10:28:01 PM	0.0060268	0.0026206	10:28:07 PM	0.0060260	0.0035232	10:28:14 PM	0.0060250	0.0005583	10:28:20 PM	0.0060241	0.0018502
10:28:31 PM	0.0060228	0.0026239	10:28:37 PM	0.0060219	0.0035246	10:28:44 PM	0.0060210	0.0005590	10:28:50 PM	0.0060202	0.0018508
10:29:01 PM	0.0060187	0.0026272	10:29:07 PM	0.0060179	0.0035205	10:29:14 PM	0.0060171	0.0005596	10:29:20 PM	0.0060163	0.0018514
10:29:31 PM	0.0060148	0.0026305	10:29:37 PM	0.0060140	0.0035198	10:29:44 PM	0.0060131	0.0005601	10:29:50 PM	0.0060123	0.0018519
10:30:01 PM	0.0060109	0.0026339	10:30:07 PM	0.0060100	0.0035188	10:30:14 PM	0.0060092	0.0005608	10:30:20 PM	0.0060083	0.0018526
10:30:31 PM	0.0060069	0.0026371	10:30:37 PM	0.0060061	0.0035165	10:30:44 PM	0.0060053	0.0005614	10:30:50 PM	0.0060044	0.0018531
10:31:01 PM	0.0060030	0.0026403	10:31:07 PM	0.0060023	0.0035177	10:31:14 PM	0.0060014	0.0005621	10:31:20 PM	0.0060005	0.0018537
10:31:31 PM	0.0059991	0.0026437	10:31:37 PM	0.0059984	0.0035164	10:31:44 PM	0.0059976	0.0005627	10:31:50 PM	0.0059967	0.0018543
10:32:01 PM	0.0059953	0.0026469	10:32:07 PM	0.0059944	0.0035171	10:32:14 PM	0.0059936	0.0005632	10:32:20 PM	0.0059928	0.0018548
10:32:31 PM	0.0059914	0.0026501	10:32:37 PM	0.0059906	0.0035156	10:32:44 PM	0.0059898	0.0005639	10:32:50 PM	0.0059890	0.0018554
10:33:01 PM	0.0059876	0.0026534	10:33:07 PM	0.0059867	0.0035164	10:33:14 PM	0.0059859	0.0005645	10:33:20 PM	0.0059851	0.0018560
10:33:31 PM	0.0059837	0.0026566	10:33:37 PM	0.0059830	0.0035170	10:33:44 PM	0.0059822	0.0005651	10:33:50 PM	0.0059814	0.0018565
10:34:01 PM	0.0059800	0.0026599	10:34:07 PM	0.0059791	0.0035181	10:34:14 PM	0.0059784	0.0005657	10:34:20 PM	0.0059775	0.0018571
10:34:31 PM	0.0059763	0.0026630	10:34:37 PM	0.0059755	0.0035189	10:34:44 PM	0.0059746	0.0005663	10:34:50 PM	0.0059739	0.0018577
10:35:01 PM	0.0059724	0.0026663	10:35:07 PM	0.0059716	0.0035446	10:35:14 PM	0.0059708	0.0005669	10:35:20 PM	0.0059701	0.0018582
10:35:31 PM	0.0059687	0.0026696	10:35:37 PM	0.0059678	0.0035402	10:35:44 PM	0.0059670	0.0005675	10:35:50 PM	0.0059663	0.0018588
10:36:01 PM	0.0059650	0.0026727	10:36:07 PM	0.0059641	0.0035481	10:36:14 PM	0.0059634	0.0005680	10:36:20 PM	0.0059626	0.0018593
10:36:31 PM	0.0059613	0.0026759	10:36:37 PM	0.0059605	0.0035699	10:36:44 PM	0.0059597	0.0005687	10:36:50 PM	0.0059588	0.0018598
10:37:01 PM	0.0059574	0.0026791	10:37:07 PM	0.0059568	0.0035501	10:37:14 PM	0.0059559	0.0005692	10:37:20 PM	0.0059551	0.0018604
10:37:31 PM	0.0059537	0.0026822	10:37:37 PM	0.0059529	0.0035424	10:37:44 PM	0.0059521	0.0005699	10:37:50 PM	0.0059514	0.0018610
10:38:01 PM	0.0059501	0.0026854	10:38:07 PM	0.0059493	0.0035348	10:38:14 PM	0.0059485	0.0005705	10:38:20 PM	0.0059476	0.0018616
10:38:31 PM	0.0059463	0.0026885	10:38:37 PM	0.0059455	0.0035334	10:38:44 PM	0.0059447	0.0005710	10:38:50 PM	0.0059440	0.0018621
10:39:01 PM	0.0059427	0.0026918	10:39:07 PM	0.0059420	0.0035320	10:39:14 PM	0.0059411	0.0005717	10:39:20 PM	0.0059404	0.0018627
10:39:31 PM	0.0059391	0.0026949	10:39:37 PM	0.0059383	0.0035437	10:39:44 PM	0.0059376	0.0005723	10:39:50 PM	0.0059367	0.0018632
10:40:01 PM	0.0059355	0.0026981	10:40:07 PM	0.0059346	0.0035452	10:40:14 PM	0.0059340	0.0005729	10:40:20 PM	0.0059331	0.0018638
10:40:31 PM	0.0059318	0.0027012	10:40:37 PM	0.0059311	0.0035489	10:40:44 PM	0.0059302	0.0005734	10:40:50 PM	0.0059295	0.0018643
10:41:01 PM	0.0059283	0.0027043	10:41:07 PM	0.0059274	0.0035553	10:41:14 PM	0.0059266	0.0005740	10:41:20 PM	0.0059259	0.0018648
10:41:31 PM	0.0059246	0.0027073	10:41:37 PM	0.0059239	0.0035584	10:41:44 PM	0.0059231	0.0005746	10:41:50 PM	0.0059224	0.0018654
10:42:01 PM	0.0059210	0.0027105	10:42:07 PM	0.0059203	0.0035267	10:42:14 PM	0.0059197	0.0005751	10:42:20 PM	0.0059188	0.0018659
10:42:31 PM	0.0059176	0.0027136	10:42:37 PM	0.0059167	0.0035282	10:42:44 PM	0.0059159	0.0005757	10:42:50 PM	0.0059153	0.0018664
10:43:01 PM	0.0059139	0.0027167	10:43:07 PM	0.0059131	0.0035290	10:43:14 PM	0.0059124	0.0005763	10:43:20 PM	0.0059117	0.0018670
10:43:31 PM	0.0059105	0.0027198	10:43:37 PM	0.0059097	0.0035318	10:43:44 PM	0.0059088	0.0005770	10:43:50 PM	0.0059081	0.0018675
10:44:01 PM	0.0059068	0.0027228	10:44:07 PM	0.0059062	0.0035316	10:44:14 PM	0.0059054	0.0005775	10:44:20 PM	0.0059047	0.0018681
10:44:31 PM	0.0059033	0.0027259	10:44:37 PM	0.0059025	0.0035319	10:44:44 PM	0.0059019	0.0005781	10:44:50 PM	0.0059011	0.0018686
10:45:01 PM	0.0058999	0.0027290	10:45:07 PM	0.0058991	0.0035321	10:45:14 PM	0.0058983	0.0005786	10:45:20 PM	0.0058976	0.0018692
10:45:31 PM	0.0058963	0.0027320	10:45:37 PM	0.0058956	0.0035320	10:45:44 PM	0.0058949	0.0005792	10:45:50 PM	0.0058942	0.0018697
10:46:01 PM	0.0058930	0.0027350	10:46:07 PM	0.0058922	0.0035354	10:46:14 PM	0.0058914	0.0005797	10:46:20 PM	0.0058908	0.0018702
10:46:31 PM	0.0058895	0.0027381	10:46:37 PM	0.0058888	0.0035380	10:46:44 PM	0.0058880	0.0005803	10:46:50 PM	0.0058872	0.0018707
10:47:01 PM	0.0058860	0.0027411	10:47:07 PM	0.0058853	0.0035428	10:47:14 PM	0.0058846	0.0005809	10:47:20 PM	0.0058838	0.0018713
10:47:31 PM	0.0058827	0.0027441	10:47:37 PM	0.0058819	0.0035458	10:47:44 PM	0.0058811	0.0005815	10:47:50 PM	0.0058804	0.0018717
10:48:01 PM	0.0058792	0.0027472	10:48:07 PM	0.0058784	0.0035413	10:48:14 PM	0.0058777	0.0005821	10:48:20 PM	0.0058769	0.0018722
10:48:31 PM	0.0058758	0.0027501	10:48:37 PM	0.0058751	0.0035430	10:48:44 PM	0.0058743	0.0005826	10:48:50 PM	0.0058736	0.0018728
10:49:01 PM	0.0058724	0.0027532	10:49:07 PM	0.0058717	0.0035433	10:49:14 PM	0.0058710	0.0005832	10:49:20 PM	0.0058702	0.0018733
10:49:31 PM	0.0058691	0.0027561	10:49:37 PM	0.0058684	0.0035450	10:49:44 PM	0.0058676	0.0005838	10:49:50 PM	0.0058668	0.0018739
10:50:01 PM	0.0058657	0.0027591	10:50:07 PM	0.0058649	0.0035460	10:50:14 PM	0.0058643	0.0005842	10:50:20 PM	0.0058636	0.0018743
10:50:31 PM	0.0058623	0.0027621	10:50:37 PM	0.0058615	0.0035471	10:50:44 PM	0.0058608	0.0005849	10:50:50 PM	0.0058601	0.0018749
10:51:01 PM	0.0058590	0.0027651	10:51:07 PM	0.0058583	0.0035493	10:51:14 PM	0.0058575	0.0005853	10:51:20 PM	0.0058569	0.0018754
10:51:31 PM	0.0058556	0.0027681	10:51:37 PM	0.0058549	0.0035513	10:51:44 PM	0.0058542	0.0005861	10:51:50 PM	0.0058535	0.0018759
10:52:01 PM	0.0058523	0.0027710	10:52:07 PM	0.0058516	0.0035490	10:52:14 PM	0.0058508	0.0005866	10:52:20 PM	0.0058502	0.0018765
10:52:31 PM	0.0058490	0.0027740	10:52:37 PM	0.0058482	0.0035496	10:52:44 PM	0.0058476	0.0005871	10:52:50 PM	0.0058469	0.0018770
10:53:01 PM	0.0058457	0.0027769	10:53:07 PM	0.0058450	0.0035403	10:53:14 PM	0.0058444	0.0005876	10:53:20 PM	0.0058437	0.0018774
10:53:31 PM	0.0058425	0.0027798	10:53:37 PM	0.0058418	0.0035392	10:53:44 PM	0.0058411	0.0005882	10:53:50 PM	0.0058404	0.0018779
10:54:01 PM	0.0058392	0.0027827	10:54:08 PM	0.0058385	0.0035399	10:54:14 PM	0.0058377	0.0005888	10:54:20 PM	0.0058370	0.0018785
10:54:31 PM	0.0058360	0.0027856	10:54:37 PM	0.0058352	0.0035404	10:54:44 PM	0.0058346	0.0005892	10:54:50 PM	0.0058338	0.0018789
10:55:01 PM	0.0058328	0.0027885	10:55:07 PM	0.0058321	0.0035415	10:55:14 PM	0.0058314	0.0005898	10:55:20 PM	0.0058306	0.0018795
10:55:31 PM	0.0058294	0.0027913	10:55:37 PM	0.0058288	0.0035419	10:55:44 PM	0.0058280	0.0005904	10:55:50 PM	0.0058274	0.0018800
10:56:01 PM	0.0058262	0.0027943	10:56:07 PM	0.0058255	0.0035422	10:56:14 PM	0.0058249	0.0005909	10:56:20 PM	0.0058243	0.0018805
10:56:31 PM	0.0058231	0.0027972	10:56:37 PM	0.0058223	0.0035472	10:56:44 PM	0.0058217	0.0005915	10:56:50 PM	0.0058210	0.0018810
10:57:01 PM	0.0058199	0.0028000	10:57:07 PM	0.0058191	0.0035606	10:57:14 PM	0.0058184	0.0005920	10:57:20 PM	0.0058179	0.0018815
10:57:31 PM	0.0058167	0.0028029	10:57:37 PM	0.0058160	0.0035669	10:57:44 PM	0.0058153	0.0005925	10:57:50 PM	0.0058147	0.0018820
10:58:01 PM	0.0058135	0.0028058	10:58:07 PM	0.0058129	0.0035687	10:58:14 PM	0.0058122	0.0005931	10:58:20 PM	0.0058115	0.0018825
10:58:31 PM	0.0058103	0.0028086	10:58:37 PM	0.0058097	0.0035704	10:58:44 PM	0.0058090	0.0005937	10:58:50 PM	0.0058084	0.0018829
10:59:01 PM	0.0058073	0.0028115	10:59:07 PM	0.0058067	0.0035725	10:59:14 PM	0.0058059	0.0005942	10:59:20 PM	0.0058053	0.0018835
10:59:31 PM	0.0058043	0.0028143	10:59:37 PM	0.0058035	0.0035746	10:59:44 PM	0.0058029	0.0005947	10:59:50 PM	0.0058022	0.0018840
11:00:01 PM	0.0058011	0.0028171	11:00:07 PM	0.0058004	0.0035757	11:00:14 PM	0.0057997	0.0005952	11:00:20 PM	0.0057991	0.0018845
11:00:31 PM	0.0057980	0.0028199	11:00:37 PM	0.0057973	0.0035771	11:00:44 PM	0.0057968	0.0005957	11:00:50 PM	0.0057961	0.0018850
11:01:01 PM	0.0057949	0.0028228	11:01:07 PM	0.0057943	0.0035779	11:01:14 PM	0.0057936	0.0005963	11:01:20 PM	0.0057930	0.0018854
11:01:31 PM	0.0057918	0.0028256	11:01:37 PM	0.0057912	0.0035790	11:01:44 PM	0.0057905	0.0005968	11:01:50 PM	0.0057898	0.0018860
11:02:01 PM	0.0057888	0.0028283	11:02:07 PM	0.0057882	0.0035794	11:02:14 PM	0.0057875	0.0005974	11:02:20 PM	0.0057867	0.0018864
11:02:31 PM	0.0057858	0.0028312	11:02:37 PM	0.0057852	0.0035798	11:02:44 PM	0.0057844	0.0005979	11:02:50 PM	0.0057839	0.0018870
11:03:01 PM	0.0057827	0.0028339	11:03:07 PM	0.0057822	0.0035800	11:03:14 PM	0.0057814	0.0005984	11:03:20 PM	0.0057808	0.0018875
11:03:31 PM	0.0057796	0.0028367	11:03:37 PM	0.0057791	0.0035805	11:03:44 PM	0.0057783	0.0005989	11:03:50 PM	0.0057778	0.0018878
11:04:01 PM	0.0057767	0.0028394	11:04:07 PM	0.0057761	0.0035809	11:04:14 PM	0.0057754	0.0005994	11:04:20 PM	0.0057747	0.0018884
11:04:31 PM	0.0057737	0.0028423	11:04:37 PM	0.0057730	0.0035813	11:04:44 PM	0.0057724	0.0006000	11:04:50 PM	0.0057718	0.0018888
11:05:01 PM	0.0057706	0.0028451	11:05:07 PM	0.0057700	0.0035813	11:05:14 PM	0.0057694	0.0006006	11:05:20 PM	0.0057687	0.0018893
11:05:31 PM	0.0057677	0.0028477	11:05:37 PM	0.0057671	0.0035816	11:05:44 PM	0.0057664	0.0006010	11:05:50 PM	0.0057658	0.0018898
11:06:01 PM	0.0057647	0.0028505	11:06:07 PM	0.0057641	0.0035822	11:06:14 PM	0.0057634	0.0006016	11:06:20 PM	0.0057628	0.0018903
11:06:31 PM	0.0057618	0.0028532	11:06:37 PM	0.0057611	0.0035824	11:06:44 PM	0.0057606	0.0006021	11:06:50 PM	0.0057599	0.0018908
11:07:01 PM	0.0057588	0.0028559	11:07:07 PM	0.0057583	0.0035826	11:07:14 PM	0.0057576	0.0006026	11:07:20 PM	0.0057569	0.0018913
11:07:31 PM	0.0057559	0.0028586	11:07:37 PM	0.0057553	0.0035824	11:07:44 PM	0.0057547	0.0006032	11:07:50 PM	0.0057541	0.0018917
11:08:01 PM	0.0057531	0.0028613	11:08:07 PM	0.0057524	0.0035826	11:08:14 PM	0.0057518	0.0006035	11:08:20 PM	0.0057512	0.0018921
11:08:31 PM	0.0057501	0.0028641	11:08:37 PM	0.0057494	0.0035824	11:08:44 PM	0.0057488	0.0006041	11:08:50 PM	0.0057482	0.0018926
11:09:01 PM	0.0057472	0.0028667	11:09:07 PM	0.0057467	0.0035828	11:09:14 PM	0.0057460	0.0006046	11:09:20 PM	0.0057453	0.0018931
11:09:31 PM	0.0057443	0.0028695	11:09:37 PM	0.0057437	0.0035826	11:09:44 PM	0.0057431	0.0006051	11:09:50 PM	0.0057425	0.0018936
11:10:01 PM	0.0057415	0.0028721	11:10:07 PM	0.0057408	0.0035823	11:10:14 PM	0.0057402	0.0006056	11:10:20 PM	0.0057396	0.0018941
11:10:31 PM	0.0057385	0.0028748	11:10:37 PM	0.0057379	0.0035825	11:10:44 PM	0.0057374	0.0006061	11:10:50 PM	0.0057368	0.0018945
11:11:01 PM	0.0057357	0.0028774	11:11:07 PM	0.0057351	0.0035825	11:11:14 PM	0.0057345	0.0006067	11:11:20 PM	0.0057339	0.0018950
11:11:31 PM	0.0057329	0.0028801	11:11:37 PM	0.0057322	0.0035825	11:11:44 PM	0.0057316	0.0006071	11:11:50 PM	0.0057310	0.0018956
11:12:01 PM	0.0057300	0.0028828	11:12:07 PM	0.0057295	0.0035826	11:12:14 PM	0.0057289	0.0006076	11:12:20 PM	0.0057282	0.0018959
11:12:31 PM	0.0057273	0.0028854	11:12:37 PM	0.0057266	0.0035826	11:12:44 PM	0.0057261	0.0006082	11:12:50 PM	0.0057255	0.0018964
11:13:01 PM	0.0057244	0.0028880	11:13:07 PM	0.0057239	0.0035825	11:13:14 PM	0.0057232	0.0006086	11:13:20 PM	0.0057227	0.0018968
11:13:31 PM	0.0057217	0.0028907	11:13:37 PM	0.0057210	0.0035822	11:13:44 PM	0.0057204	0.0006091	11:13:50 PM	0.0057199	0.0018973
11:14:01 PM	0.0057189	0.0028932	11:14:07 PM	0.0057183	0.0035817	11:14:14 PM	0.0057177	0.0006096	11:14:20 PM	0.0057171	0.0018977
11:14:31 PM	0.0057161	0.0028959	11:14:37 PM	0.0057155	0.0035812	11:14:44 PM	0.0057150	0.0006101	11:14:50 PM	0.0057143	0.0018982
11:15:01 PM	0.0057133	0.0028985	11:15:07 PM	0.0057128	0.0035810	11:15:14 PM	0.0057121	0.0006107	11:15:20 PM	0.0057115	0.0018987
11:15:31 PM	0.0057106	0.0029011	11:15:37 PM	0.0057100	0.0035800	11:15:44 PM	0.0057094	0.0006112	11:15:50 PM	0.0057088	0.0018991
